x1,x2,x3,x4,x5,x6,y1,y2,y3,y4,y5,y6
1,14,3,18,5,39,0,4,2,7,4,21
2,14,4,20,5,35,0,9,1,6,3,15
1,20,2,13,3,29,0,9,4,33,5,62
0,9,4,20,5,44,1,15,2,5,3,24
0,11,1,24,4,26,2,2,3,35,5,61
0,22,3,27,4,16,1,5,2,11,5,43
0,20,1,21,2,24,3,41,4,45,5,86
0,15,2,13,3,39,1,24,4,37,5,76
2,1,4,17,5,47,0,14,1,16,3,30
0,21,1,6,5,35,2,2,3,27,4,8
0,23,1,4,5,35,2,4,3,27,4,8
1,6,3,26,5,39,0,20,2,7,4,13
1,23,2,12,3,29,0,6,4,35,5,64
0,1,3,16,5,43,1,15,2,12,4,27
1,14,3,34,4,22,0,20,2,8,5,56
1,6,3,19,5,46,0,13,2,21,4,27
1,9,3,33,4,28,0,24,2,19,5,61
0,14,1,23,4,26,2,3,3,37,5,63
0,11,1,10,5,41,2,10,3,21,4,20
0,3,3,19,5,42,1,16,2,7,4,23
1,6,2,14,5,42,0,16,3,22,4,20
0,20,1,7,5,45,2,11,3,27,4,18
1,2,3,26,5,35,0,24,2,7,4,9
0,13,3,21,4,27,1,8,2,19,5,48
0,8,4,17,5,32,1,7,2,10,3,15
0,3,4,23,5,41,1,15,2,8,3,18
1,19,2,18,3,35,0,16,4,37,5,72
0,15,3,27,4,31,1,12,2,19,5,58
0,12,1,11,5,41,2,7,3,23,4,18
2,10,3,34,4,29,0,15,1,19,5,63
0,23,3,26,4,22,1,3,2,19,5,48
0,17,1,11,4,35,2,24,3,28,5,63
0,19,1,23,2,24,3,42,4,47,5,89
0,14,1,10,5,47,2,13,3,24,4,23
2,23,3,23,4,30,0,16,1,7,5,53
0,20,1,3,5,40,2,14,3,23,4,17
0,1,3,17,5,53,1,16,2,20,4,36
0,15,1,7,5,43,2,14,3,22,4,21
2,13,4,16,5,37,0,18,1,3,3,21
0,22,2,15,3,35,1,13,4,28,5,63
0,7,1,23,4,34,2,11,3,30,5,64
1,11,2,10,5,52,0,20,3,31,4,21
0,22,1,8,4,32,2,24,3,30,5,62
2,24,3,18,4,28,0,14,1,4,5,46
0,9,1,17,5,47,2,4,3,26,4,21
2,4,3,24,5,39,0,13,1,11,4,15
0,20,1,2,5,41,2,17,3,22,4,19
0,10,2,24,3,28,1,18,4,42,5,70
2,8,3,24,4,26,0,6,1,18,5,50
1,17,2,5,5,41,0,2,3,19,4,22
0,19,3,22,5,30,1,3,2,5,4,8
1,24,2,2,3,41,0,17,4,26,5,67
0,20,2,17,3,31,1,11,4,28,5,59
0,14,4,16,5,36,1,6,2,10,3,20
2,6,3,22,5,47,0,3,1,19,4,25
1,3,3,20,5,47,0,17,2,24,4,27
0,10,1,13,5,40,2,4,3,23,4,17
2,12,3,26,4,24,0,14,1,12,5,50
0,17,1,11,5,45,2,6,3,28,4,17
0,7,3,22,4,35,1,15,2,20,5,57
2,8,3,19,5,44,0,2,1,17,4,25
0,15,2,12,4,34,1,22,3,37,5,71
0,6,3,19,5,40,1,13,2,8,4,21
0,13,1,10,5,46,2,13,3,23,4,23
1,11,3,35,4,29,0,24,2,18,5,64
0,22,1,1,5,40,2,16,3,23,4,17
2,7,4,22,5,41,0,4,1,15,3,19
0,23,2,18,4,24,1,6,3,29,5,53
0,6,1,13,5,52,2,20,3,19,4,33
0,13,4,11,5,34,1,10,2,1,3,23
0,13,3,26,4,25,1,13,2,12,5,51
0,20,1,24,2,20,3,44,4,44,5,88
0,9,1,16,5,44,2,3,3,25,4,19
0,15,3,22,4,27,1,7,2,20,5,49
2,9,3,17,5,35,0,8,1,9,4,18
0,17,1,17,4,38,2,21,3,34,5,72
0,5,3,16,5,46,1,11,2,19,4,30
0,15,4,21,5,38,1,2,2,19,3,17
1,12,2,12,5,45,0,9,3,21,4,24
0,13,2,22,4,38,1,16,3,29,5,67
1,17,3,33,4,21,0,16,2,4,5,54
1,9,3,12,5,41,0,3,2,20,4,29
2,15,3,26,4,25,0,16,1,10,5,51
2,5,3,42,4,23,0,24,1,18,5,65
0,21,2,19,3,30,1,9,4,28,5,58
0,17,2,23,4,25,1,2,3,19,5,44
0,20,2,4,3,42,1,22,4,26,5,68
1,2,4,19,5,44,0,23,2,17,3,25
2,24,3,13,4,31,0,6,1,7,5,44
1,11,3,17,5,34,0,6,2,6,4,17
1,17,3,22,4,26,0,5,2,9,5,48
0,4,4,24,5,38,1,10,2,14,3,14
1,14,2,17,3,34,0,20,4,31,5,65
0,6,2,24,4,39,1,15,3,21,5,60
0,20,3,30,4,22,1,10,2,12,5,52
1,9,3,13,5,40,0,4,2,18,4,27
0,7,3,23,5,45,1,16,2,6,4,22
1,4,3,18,5,40,0,14,2,18,4,22
1,13,3,16,5,33,0,3,2,4,4,17
1,21,3,30,4,22,0,9,2,1,5,52
0,13,3,16,5,38,1,3,2,19,4,22
0,21,2,10,3,37,1,16,4,26,5,63
2,11,4,16,5,35,0,14,1,5,3,19
2,8,4,18,5,38,0,10,1,10,3,20
0,12,2,22,3,32,1,20,4,42,5,74
1,15,3,32,4,22,0,17,2,7,5,54
0,15,1,12,4,35,2,23,3,27,5,62
1,24,2,7,3,38,0,14,4,31,5,69
0,17,2,22,3,29,1,12,4,34,5,63
0,17,2,17,4,27,1,10,3,27,5,54
0,7,4,23,5,44,1,14,2,9,3,21
0,18,3,28,4,22,1,10,2,12,5,50
0,16,3,19,5,38,1,3,2,16,4,19
2,9,3,16,5,32,0,9,1,7,4,16
2,4,4,16,5,44,0,16,1,12,3,28
0,3,4,21,5,42,1,18,2,3,3,21
2,12,4,18,5,26,0,2,1,6,3,8
0,3,2,17,4,41,1,24,3,27,5,68
1,18,3,19,4,36,0,1,2,18,5,55
2,5,3,24,5,36,0,17,1,7,4,12
0,15,1,18,4,37,2,19,3,33,5,70
0,16,3,22,4,26,1,6,2,20,5,48
0,14,1,17,4,33,2,16,3,31,5,64
0,1,3,18,5,52,1,17,2,17,4,34
1,8,4,16,5,35,0,11,2,8,3,19
0,24,2,18,4,31,1,13,3,37,5,68
0,4,3,23,5,46,1,19,2,4,4,23
0,16,2,14,3,36,1,20,4,34,5,70
0,23,3,33,4,14,1,10,2,4,5,47
2,22,3,19,4,27,0,14,1,5,5,46
2,5,3,38,4,19,0,24,1,14,5,57
0,21,3,30,4,21,1,9,2,12,5,51
2,6,3,23,5,46,0,6,1,17,4,23
0,23,2,12,3,29,1,6,4,18,5,47
2,3,3,23,5,43,0,6,1,17,4,20
0,12,1,16,4,34,2,18,3,28,5,62
0,2,3,14,5,49,1,12,2,23,4,35
0,4,2,19,4,42,1,23,3,27,5,69
0,17,2,14,3,37,1,20,4,34,5,71
0,21,2,18,4,26,1,8,3,29,5,55
2,15,3,16,5,38,0,9,1,7,4,22
0,6,1,18,5,47,2,5,3,24,4,23
2,13,3,13,5,35,0,4,1,9,4,22
0,9,3,17,5,45,1,8,2,20,4,28
0,18,2,14,3,38,1,20,4,34,5,72
0,13,2,22,3,33,1,20,4,42,5,75
2,2,3,26,5,47,0,7,1,19,4,21
0,12,3,31,4,31,1,19,2,12,5,62
0,15,2,19,4,39,1,20,3,35,5,74
2,7,3,40,4,23,0,24,1,16,5,63
2,15,3,27,4,26,0,16,1,11,5,53
0,15,4,16,5,37,1,6,2,10,3,21
0,23,3,24,4,21,1,1,2,20,5,45
0,6,1,17,5,43,2,3,3,23,4,20
1,4,3,23,5,46,0,19,2,19,4,23
2,11,4,19,5,33,0,6,1,8,3,14
1,9,4,10,5,43,0,24,2,1,3,33
0,15,3,18,5,33,1,3,2,12,4,15
0,24,2,17,3,26,1,2,4,19,5,45
2,1,3,40,4,18,0,23,1,17,5,58
1,15,3,35,4,18,0,20,2,3,5,53
0,16,1,21,4,36,2,15,3,37,5,73
0,19,2,9,3,37,1,18,4,27,5,64
2,6,3,21,5,47,0,1,1,20,4,26
0,21,1,19,4,25,2,6,3,40,5,65
0,15,2,22,4,37,1,15,3,30,5,67
0,9,3,25,4,37,1,16,2,21,5,62
0,14,1,20,4,37,2,17,3,34,5,71
1,4,2,17,5,41,0,16,3,20,4,21
0,16,2,20,4,26,1,6,3,22,5,48
0,17,3,33,4,21,1,16,2,5,5,54
0,24,3,34,4,15,1,10,2,5,5,49
2,24,3,14,4,25,0,13,1,1,5,39
0,2,3,26,4,45,1,24,2,21,5,71
0,13,1,10,5,41,2,8,3,23,4,18
0,20,2,20,3,25,1,5,4,25,5,50
2,9,3,33,4,19,0,23,1,10,5,52
0,2,3,17,5,53,1,15,2,21,4,36
2,1,3,44,4,22,0,23,1,21,5,66
0,8,4,18,5,35,1,9,2,9,3,17
0,11,2,17,4,34,1,17,3,28,5,62
0,3,4,25,5,33,1,5,2,20,3,8
1,20,3,29,4,21,0,9,2,1,5,50
0,23,1,1,5,40,2,15,3,24,4,16
0,24,2,14,4,36,1,22,3,46,5,82
1,19,3,22,4,25,0,3,2,6,5,47
2,2,4,18,5,43,0,9,1,16,3,25
1,16,2,9,5,45,0,4,3,20,4,25
0,24,2,14,3,35,1,11,4,25,5,60
0,17,2,24,3,26,1,9,4,33,5,59
0,12,1,13,5,41,2,3,3,25,4,16
0,11,3,26,4,36,1,15,2,21,5,62
1,9,3,32,4,29,0,23,2,20,5,61
0,14,2,23,3,34,1,20,4,43,5,77
2,13,3,27,4,25,0,15,1,12,5,52
1,14,2,3,5,49,0,18,3,32,4,17
0,10,3,20,5,38,1,10,2,8,4,18
0,7,3,27,4,33,1,20,2,13,5,60
0,22,2,24,3,23,1,1,4,25,5,48
2,3,3,21,5,40,0,5,1,16,4,19
0,20,3,35,4,20,1,15,2,5,5,55
1,13,3,21,5,39,0,8,2,5,4,18
0,21,1,15,4,37,2,22,3,36,5,73
2,18,3,12,5,32,0,10,1,2,4,20
0,16,3,23,5,37,1,7,2,7,4,14
0,21,3,25,4,17,1,4,2,13,5,42
0,20,1,6,5,44,2,12,3,26,4,18
0,7,3,25,4,39,1,18,2,21,5,64
0,10,4,19,5,38,1,9,2,10,3,19
0,15,2,12,3,36,1,21,4,33,5,69
0,4,3,18,5,42,1,14,2,10,4,24
0,23,1,2,5,47,2,20,3,25,4,22
2,7,3,24,5,33,0,22,1,2,4,9
0,12,4,22,5,35,1,1,2,21,3,13
2,13,4,20,5,32,0,5,1,7,3,12
0,21,1,6,5,45,2,12,3,27,4,18
1,10,3,16,5,35,0,6,2,9,4,19
0,4,2,22,4,40,1,18,3,22,5,62
1,19,2,10,3,41,0,22,4,29,5,70
1,21,2,9,3,38,0,17,4,30,5,68
2,21,4,22,5,30,0,7,1,1,3,8
0,11,1,11,5,42,2,9,3,22,4,20
1,6,2,20,5,34,0,2,3,8,4,26
0,14,1,21,4,38,2,17,3,35,5,73
1,19,2,24,3,27,0,8,4,43,5,70
1,12,2,4,5,52,0,24,3,36,4,16
1,1,3,20,5,40,0,19,2,19,4,20
0,2,3,16,5,42,1,14,2,12,4,26
1,14,3,32,4,22,0,18,2,8,5,54
1,19,2,2,5,55,0,15,3,34,4,21
0,2,1,18,5,42,2,4,3,20,4,22
1,23,2,12,3,35,0,12,4,35,5,70
1,16,2,13,3,39,0,23,4,29,5,68
1,7,2,16,5,41,0,11,3,18,4,23
0,2,1,17,5,55,2,19,3,19,4,36
0,22,1,11,4,32,2,21,3,33,5,65
0,19,2,5,3,41,1,22,4,27,5,68
0,17,1,21,4,27,2,6,3,38,5,65
2,6,3,23,5,41,0,11,1,12,4,18
0,23,1,18,4,30,2,12,3,41,5,71
2,14,3,19,5,45,0,7,1,12,4,26
0,9,1,12,5,43,2,10,3,21,4,22
0,20,2,22,3,31,1,11,4,33,5,64
2,6,3,39,4,24,0,21,1,18,5,63
1,16,2,18,3,32,0,16,4,34,5,66
1,14,4,17,5,37,0,6,2,3,3,20
0,4,1,19,5,43,2,1,3,23,4,20
0,17,2,12,3,38,1,21,4,33,5,71
0,5,1,20,5,47,2,2,3,25,4,22
1,9,4,17,5,34,0,8,2,8,3,17
0,15,3,30,4,28,1,15,2,13,5,58
2,4,4,23,5,46,0,4,1,19,3,23
0,7,2,18,4,41,1,23,3,30,5,71
0,21,2,15,4,38,1,23,3,44,5,82
1,17,2,23,3,28,0,11,4,40,5,68
0,9,4,18,5,32,1,5,2,13,3,14
1,15,3,19,5,35,0,4,2,1,4,16
2,5,3,29,4,27,0,7,1,22,5,56
2,23,3,12,5,37,0,10,1,2,4,25
0,18,3,30,4,17,1,12,2,5,5,47
0,4,3,17,5,43,1,13,2,13,4,26
1,10,3,24,4,26,0,14,2,16,5,50
0,16,3,31,4,28,1,15,2,13,5,59
0,17,1,14,4,32,2,18,3,31,5,63
0,15,2,17,3,33,1,18,4,35,5,68
0,18,3,21,4,24,1,3,2,21,5,45
0,13,1,21,4,39,2,18,3,34,5,73
0,7,2,24,4,39,1,15,3,22,5,61
2,6,3,36,4,29,0,13,1,23,5,65
0,22,4,10,5,36,1,4,2,6,3,26
1,9,3,32,4,30,0,23,2,21,5,62
2,23,3,8,5,32,0,7,1,1,4,24
0,11,1,7,5,49,2,24,3,18,4,31
1,15,4,19,5,37,0,3,2,4,3,18
1,3,3,26,5,47,0,23,2,18,4,21
0,23,2,22,4,30,1,8,3,31,5,61
1,3,4,27,5,33,0,3,2,24,3,6
1,9,3,23,5,44,0,14,2,12,4,21
1,4,4,23,5,40,0,13,2,19,3,17
0,15,2,24,3,31,1,16,4,40,5,71
0,20,1,2,5,43,2,19,3,22,4,21
1,22,2,12,3,35,0,13,4,34,5,69
1,7,4,26,5,36,0,3,2,19,3,10
0,22,2,4,3,42,1,20,4,24,5,66
0,19,2,24,4,28,1,4,3,23,5,51
0,20,2,16,3,28,1,8,4,24,5,52
2,17,3,14,5,32,0,13,1,1,4,18
0,7,1,11,5,49,2,20,3,18,4,31
1,5,4,19,5,47,0,23,2,14,3,28
0,12,3,29,4,31,1,17,2,14,5,60
0,22,2,16,3,30,1,8,4,24,5,54
2,14,4,23,5,35,0,3,1,9,3,12
2,10,3,35,4,25,0,20,1,15,5,60
0,14,1,20,4,38,2,18,3,34,5,72
2,8,3,30,4,26,0,12,1,18,5,56
1,15,3,27,4,27,0,12,2,12,5,54
0,13,4,17,5,38,1,8,2,9,3,21
1,18,2,24,3,27,0,9,4,42,5,69
2,18,3,25,4,31,0,12,1,13,5,56
0,6,3,30,4,38,1,24,2,14,5,68
0,3,3,20,5,46,1,17,2,9,4,26
2,17,4,18,5,25,0,6,1,1,3,7
2,10,3,22,5,45,0,9,1,13,4,23
0,18,1,24,2,24,3,42,4,48,5,90
0,24,1,17,4,25,2,8,3,41,5,66
1,10,3,18,5,44,0,8,2,16,4,26
0,3,4,29,5,44,1,12,2,17,3,15
0,3,1,19,5,53,2,12,3,22,4,31
0,11,4,20,5,47,1,16,2,4,3,27
0,18,2,18,3,32,1,14,4,32,5,64
2,8,3,27,5,38,0,24,1,3,4,11
0,16,4,16,5,36,1,4,2,12,3,20
1,12,3,20,5,36,0,8,2,4,4,16
2,9,3,20,5,38,0,11,1,9,4,18
0,10,1,10,5,53,2,23,3,20,4,33
2,15,3,21,5,39,0,18,1,3,4,18
2,13,3,25,4,24,0,14,1,11,5,49
0,5,1,13,5,49,2,18,3,18,4,31
0,2,1,22,4,40,2,18,3,24,5,64
2,23,3,21,4,30,0,14,1,7,5,51
0,5,4,27,5,36,1,4,2,23,3,9
1,17,3,22,4,36,0,5,2,19,5,58
0,21,4,8,5,33,1,4,2,4,3,25
0,3,1,16,5,52,2,17,3,19,4,33
0,4,2,24,4,35,1,11,3,15,5,50
0,12,1,19,4,35,2,16,3,31,5,66
0,22,3,24,4,16,1,2,2,14,5,40
0,20,2,12,3,32,1,12,4,24,5,56
1,7,3,19,5,42,0,12,2,16,4,23
1,23,2,8,3,38,0,15,4,31,5,69
2,6,3,21,5,46,0,2,1,19,4,25
1,18,3,26,4,29,0,8,2,11,5,55
1,24,2,5,3,38,0,14,4,29,5,67
1,24,2,10,3,39,0,15,4,34,5,73
0,21,1,21,4,24,2,3,3,42,5,66
0,15,1,13,5,47,2,6,3,28,4,19
1,14,3,17,4,32,0,3,2,18,5,49
2,13,3,18,5,32,0,17,1,1,4,14
0,10,3,23,4,35,1,13,2,22,5,58
1,7,4,22,5,40,0,11,2,15,3,18
0,3,4,27,5,38,1,8,2,19,3,11
1,15,3,38,4,22,0,23,2,7,5,60
2,17,4,22,5,37,0,10,1,5,3,15
0,3,3,15,5,51,1,12,2,24,4,36
0,4,3,23,4,41,1,19,2,22,5,64
0,6,4,26,5,36,1,4,2,22,3,10
1,14,2,6,5,55,0,21,3,35,4,20
2,16,3,23,4,27,0,12,1,11,5,50
0,17,3,23,5,37,1,6,2,8,4,14
1,7,4,21,5,43,0,15,2,14,3,22
0,24,3,30,4,20,1,6,2,14,5,50
1,16,2,20,3,29,0,13,4,36,5,65
2,8,3,33,4,29,0,12,1,21,5,62
1,2,3,21,5,41,0,19,2,18,4,20
0,20,2,4,3,40,1,20,4,24,5,64
0,24,1,5,5,44,2,10,3,29,4,15
0,6,3,29,4,37,1,23,2,14,5,66
1,12,4,21,5,34,0,1,2,9,3,13
1,11,4,22,5,44,0,11,2,11,3,22
0,14,1,24,4,26,2,2,3,38,5,64
0,21,3,26,4,19,1,5,2,14,5,45
1,11,3,32,4,28,0,21,2,17,5,60
0,8,3,25,4,39,1,17,2,22,5,64
1,17,2,17,3,33,0,16,4,34,5,67
0,8,3,22,5,45,1,14,2,9,4,23
0,23,2,19,3,30,1,7,4,26,5,56
0,13,3,26,4,27,1,13,2,14,5,53
0,16,2,23,3,35,1,19,4,42,5,77
0,8,3,32,4,30,1,24,2,6,5,62
1,6,2,17,5,46,0,17,3,23,4,23
2,21,3,9,5,33,0,6,1,3,4,24
1,14,3,32,4,23,0,18,2,9,5,55
0,17,1,12,4,35,2,23,3,29,5,64
2,9,3,21,5,33,0,18,1,3,4,12
0,3,1,18,5,42,2,3,3,21,4,21
1,17,3,24,4,30,0,7,2,13,5,54
0,5,3,29,4,39,1,24,2,15,5,68
2,8,3,25,5,39,0,19,1,6,4,14
0,15,3,21,5,36,1,6,2,9,4,15
2,5,3,37,4,29,0,13,1,24,5,66
0,17,2,23,4,36,1,13,3,30,5,66
1,6,4,24,5,38,0,8,2,18,3,14
1,2,4,24,5,34,0,8,2,22,3,10
0,5,1,24,4,44,2,20,3,29,5,73
2,22,3,13,4,32,0,3,1,10,5,45
0,18,2,20,3,29,1,11,4,31,5,60
1,7,4,26,5,39,0,6,2,19,3,13
1,13,3,16,5,34,0,3,2,5,4,18
0,17,1,17,4,33,2,16,3,34,5,67
1,22,2,9,3,39,0,17,4,31,5,70
0,18,3,26,4,31,1,8,2,23,5,57
2,1,4,20,5,54,0,15,1,19,3,34
2,9,3,31,4,27,0,13,1,18,5,58
0,5,4,22,5,42,1,15,2,7,3,20
0,6,2,24,4,34,1,10,3,16,5,50
0,15,3,28,4,28,1,13,2,15,5,56
2,22,3,21,4,24,0,19,1,2,5,45
1,13,2,4,5,49,0,19,3,32,4,17
0,15,2,23,4,38,1,15,3,30,5,68
0,13,2,23,4,32,1,9,3,22,5,54
2,16,3,12,5,32,0,8,1,4,4,20
0,19,2,22,4,27,1,5,3,24,5,51
1,9,2,20,5,45,0,7,3,16,4,29
0,13,1,13,5,40,2,1,3,26,4,14
0,23,2,17,3,31,1,8,4,25,5,56
0,19,3,24,4,28,1,5,2,23,5,52
2,6,3,23,5,43,0,9,1,14,4,20
0,21,3,25,4,19,1,4,2,15,5,44
2,16,4,19,5,24,0,2,1,3,3,5
1,19,2,19,3,32,0,13,4,38,5,70
2,23,3,11,5,44,0,1,1,10,4,33
0,3,1,22,4,40,2,18,3,25,5,65
0,5,3,23,4,41,1,18,2,23,5,64
0,10,1,17,4,40,2,23,3,27,5,67
1,9,2,16,5,41,0,7,3,16,4,25
0,19,2,16,4,37,1,21,3,40,5,77
0,17,4,17,5,37,1,3,2,14,3,20
0,16,2,23,4,37,1,14,3,30,5,67
1,8,4,25,5,37,0,4,2,17,3,12
1,20,2,21,3,25,0,5,4,41,5,66
0,16,3,17,5,33,1,1,2,15,4,16
1,19,2,8,5,47,0,1,3,20,4,27
0,20,2,12,4,32,1,20,3,40,5,72
0,21,3,28,4,22,1,7,2,15,5,50
0,6,3,26,4,35,1,20,2,15,5,61
0,21,2,15,4,32,1,17,3,38,5,70
2,10,3,18,5,40,0,6,1,12,4,22
0,13,3,27,4,37,1,14,2,23,5,64
1,14,2,23,3,33,0,19,4,37,5,70
0,22,2,1,3,46,1,24,4,25,5,71
2,16,4,20,5,33,0,9,1,4,3,13
0,7,4,21,5,43,1,15,2,6,3,22
0,9,2,22,4,45,1,23,3,32,5,77
2,3,4,23,5,55,0,12,1,20,3,32
2,5,3,34,4,26,0,13,1,21,5,60
0,23,2,12,3,34,1,11,4,23,5,57
1,23,2,13,3,34,0,11,4,36,5,70
0,19,1,6,5,41,2,10,3,25,4,16
1,23,3,27,4,28,0,4,2,5,5,55
0,20,2,10,3,41,1,21,4,31,5,72
2,8,4,19,5,32,0,2,1,11,3,13
0,1,1,18,5,55,2,18,3,19,4,36
0,21,1,4,5,41,2,12,3,25,4,16
0,20,2,23,3,30,1,10,4,33,5,63
0,22,2,14,4,32,1,18,3,40,5,72
0,16,3,20,5,26,1,4,2,2,4,6
0,5,3,19,5,52,1,14,2,19,4,33
0,19,2,14,4,35,1,21,3,40,5,75
1,19,2,8,3,41,0,22,4,27,5,68
1,2,4,16,5,42,0,24,2,14,3,26
0,15,2,22,3,32,1,17,4,39,5,71
0,19,4,9,5,35,1,7,2,2,3,26
1,20,3,35,4,21,0,15,2,1,5,56
0,20,1,6,5,46,2,14,3,26,4,20
0,14,3,27,4,36,1,13,2,23,5,63
1,15,3,31,4,24,0,16,2,9,5,55
0,17,3,20,4,26,1,3,2,23,5,46
0,6,3,25,4,34,1,19,2,15,5,59
1,15,2,23,3,32,0,17,4,38,5,70
2,15,3,25,4,27,0,13,1,12,5,52
0,16,2,22,3,33,1,17,4,39,5,72
2,20,3,18,4,27,0,11,1,7,5,45
2,1,3,25,5,44,0,7,1,18,4,19
2,4,3,33,4,26,0,11,1,22,5,59
0,21,1,19,4,27,2,8,3,40,5,67
1,13,2,12,5,41,0,3,3,16,4,25
0,8,4,23,5,46,1,15,2,8,3,23
1,4,3,17,5,42,0,13,2,21,4,25
1,14,2,5,5,53,0,20,3,34,4,19
0,16,4,11,5,34,1,7,2,4,3,23
1,4,3,22,5,41,0,18,2,15,4,19
2,16,4,22,5,39,0,11,1,6,3,17
1,18,3,19,5,38,0,1,2,1,4,19
0,10,2,20,4,34,1,14,3,24,5,58
2,16,4,23,5,36,0,6,1,7,3,13
0,13,3,22,4,32,1,9,2,23,5,54
1,3,2,24,5,47,0,17,3,20,4,27
1,6,2,21,5,45,0,12,3,18,4,27
0,23,1,18,4,24,2,6,3,41,5,65
1,18,3,21,4,25,0,3,2,7,5,46
0,20,2,18,3,33,1,13,4,31,5,64
0,24,2,22,3,25,1,1,4,23,5,48
1,14,3,21,4,37,0,7,2,23,5,58
2,16,4,17,5,26,0,8,1,1,3,9
1,21,2,10,3,41,0,20,4,31,5,72
1,5,4,16,5,43,0,22,2,11,3,27
2,17,3,15,5,34,0,13,1,2,4,19
2,6,3,22,5,40,0,10,1,12,4,18
0,21,2,20,4,31,1,11,3,32,5,63
1,15,3,20,4,37,0,5,2,22,5,57
1,6,2,16,5,40,0,12,3,18,4,22
2,7,4,17,5,41,0,14,1,10,3,24
0,2,4,27,5,32,1,3,2,24,3,5
1,16,2,17,3,33,0,17,4,33,5,66
1,9,4,19,5,34,0,6,2,10,3,15
0,5,1,23,4,47,2,24,3,28,5,75
0,22,1,16,4,36,2,20,3,38,5,74
0,7,3,27,4,44,1,20,2,24,5,71
2,21,3,19,4,36,0,4,1,15,5,55
0,5,3,24,4,35,1,19,2,16,5,59
2,1,3,29,5,35,0,24,1,5,4,6
1,8,3,22,5,44,0,14,2,14,4,22
0,16,4,16,5,38,1,6,2,10,3,22
0,7,3,17,5,43,1,10,2,16,4,26
2,21,3,21,4,30,0,12,1,9,5,51
0,21,1,20,4,25,2,5,3,41,5,66
0,8,4,22,5,40,1,10,2,12,3,18
0,1,3,16,5,54,1,15,2,23,4,38
1,9,2,9,5,49,0,22,3,31,4,18
1,22,2,18,3,35,0,13,4,40,5,75
0,16,4,14,5,40,1,10,2,4,3,26
0,10,3,24,4,38,1,14,2,24,5,62
0,1,1,17,5,51,2,16,3,18,4,33
0,19,2,16,3,33,1,14,4,30,5,63
2,17,3,15,5,45,0,2,1,13,4,30
0,16,1,7,5,52,2,22,3,23,4,29
1,21,2,18,3,32,0,11,4,39,5,71
0,23,2,16,4,26,1,10,3,33,5,59
2,15,3,30,4,25,0,20,1,10,5,55
2,6,3,21,5,40,0,8,1,13,4,19
0,18,1,21,4,37,2,16,3,39,5,76
0,2,3,17,5,54,1,15,2,22,4,37
0,15,1,24,4,27,2,3,3,39,5,66
2,8,3,23,5,44,0,10,1,13,4,21
1,16,3,26,4,25,0,10,2,9,5,51
2,7,4,18,5,41,0,12,1,11,3,23
0,19,2,24,3,25,1,6,4,30,5,55
1,20,2,12,3,39,0,19,4,32,5,71
2,15,4,20,5,47,0,22,1,5,3,27
0,3,3,16,5,52,1,13,2,23,4,36
0,2,1,24,4,40,2,16,3,26,5,66
2,10,3,32,4,24,0,18,1,14,5,56
0,10,1,20,4,44,2,24,3,30,5,74
1,6,3,16,5,40,0,10,2,18,4,24
1,6,3,26,5,34,0,20,2,2,4,8
0,9,3,32,4,31,1,23,2,8,5,63
2,11,3,35,4,26,0,20,1,15,5,61
0,17,2,22,3,33,1,16,4,38,5,71
0,22,2,17,4,26,1,9,3,31,5,57
0,21,1,19,4,36,2,17,3,40,5,76
0,21,2,18,3,33,1,12,4,30,5,63
1,10,2,10,5,49,0,19,3,29,4,20
1,17,2,14,3,40,0,23,4,31,5,71
0,23,2,8,3,37,1,14,4,22,5,59
1,1,2,24,5,40,0,14,3,15,4,25
2,18,4,20,5,34,0,12,1,2,3,14
1,7,3,23,5,40,0,16,2,10,4,17
0,12,3,32,4,28,1,20,2,8,5,60
1,16,3,22,4,37,0,6,2,21,5,59
2,15,4,17,5,32,0,13,1,2,3,15
2,9,3,27,4,32,0,4,1,23,5,59
0,21,2,12,3,39,1,18,4,30,5,69
0,16,2,23,4,38,1,15,3,31,5,69
0,5,3,23,4,42,1,18,2,24,5,65
2,2,4,21,5,51,0,11,1,19,3,30
1,21,2,20,3,30,0,9,4,41,5,71
0,13,3,21,5,33,1,8,2,4,4,12
2,10,3,35,4,27,0,18,1,17,5,62
1,18,2,24,3,25,0,7,4,42,5,67
0,24,1,6,5,45,2,9,3,30,4,15
1,3,2,23,5,53,0,24,3,27,4,26
0,3,3,23,5,53,1,20,2,10,4,30
0,15,2,20,3,33,1,18,4,38,5,71
1,12,2,7,5,48,0,17,3,29,4,19
0,3,3,22,4,43,1,19,2,24,5,65
0,2,4,27,5,35,1,6,2,21,3,8
0,24,2,6,3,40,1,16,4,22,5,62
1,12,3,19,5,47,0,7,2,16,4,28
0,2,3,19,5,48,1,17,2,12,4,29
0,11,1,12,5,42,2,7,3,23,4,19
0,3,3,18,5,54,1,15,2,21,4,36
0,10,3,23,5,44,1,13,2,8,4,21
0,19,1,4,5,42,2,15,3,23,4,19
0,4,1,20,4,42,2,22,3,24,5,66
1,16,3,38,4,21,0,22,2,5,5,59
0,15,4,19,5,36,1,2,2,17,3,17
0,10,3,29,4,27,1,19,2,8,5,56
0,7,1,14,5,52,2,17,3,21,4,31
1,4,4,23,5,42,0,15,2,19,3,19
0,20,1,10,5,45,2,5,3,30,4,15
0,19,2,20,4,26,1,6,3,25,5,51
